mp_id,cif_path,bandgap_pbe
mp-754654,data_raw/mp-754654.cif,1.7717
mp-754701,data_raw/mp-754701.cif,3.570599999999999
mp-754915,data_raw/mp-754915.cif,0.0
mp-754980,data_raw/mp-754980.cif,2.8707000000000003
mp-755003,data_raw/mp-755003.cif,2.6285
mp-755099,data_raw/mp-755099.cif,0.0
mp-755216,data_raw/mp-755216.cif,2.441799999999999
mp-755382,data_raw/mp-755382.cif,2.1066
mp-755657,data_raw/mp-755657.cif,0.0
mp-755788,data_raw/mp-755788.cif,0.464
mp-758652,data_raw/mp-758652.cif,0.0
mp-761293,data_raw/mp-761293.cif,0.0
mp-761524,data_raw/mp-761524.cif,0.0
mp-761574,data_raw/mp-761574.cif,0.0
mp-768432,data_raw/mp-768432.cif,0.0
mp-768499,data_raw/mp-768499.cif,0.38419999999999904
mp-769397,data_raw/mp-769397.cif,5.009399999999999
mp-770618,data_raw/mp-770618.cif,0.0
mp-770662,data_raw/mp-770662.cif,0.0
mp-772255,data_raw/mp-772255.cif,2.0492
mp-772801,data_raw/mp-772801.cif,2.3018
mp-774520,data_raw/mp-774520.cif,0.0
mp-776083,data_raw/mp-776083.cif,2.3676
mp-776320,data_raw/mp-776320.cif,0.0
mp-780260,data_raw/mp-780260.cif,1.1348999999999991
mp-8275,data_raw/mp-8275.cif,1.4099
mp-8285,data_raw/mp-8285.cif,2.1201
mp-867749,data_raw/mp-867749.cif,0.08040000000000001
mp-9657,data_raw/mp-9657.cif,3.385799999999999
mp-998602,data_raw/mp-998602.cif,0.0
mp-1101657,data_raw/mp-1101657.cif,3.2243
mp-1106201,data_raw/mp-1106201.cif,1.1435
mp-1178815,data_raw/mp-1178815.cif,1.9488
mp-1179320,data_raw/mp-1179320.cif,3.3726000000000003
mp-1180142,data_raw/mp-1180142.cif,0.37060000000000004
mp-1180468,data_raw/mp-1180468.cif,0.4428
mp-1180703,data_raw/mp-1180703.cif,2.2265
mp-1180725,data_raw/mp-1180725.cif,1.104
mp-1181307,data_raw/mp-1181307.cif,0.0
mp-1181984,data_raw/mp-1181984.cif,1.5474
mp-1193907,data_raw/mp-1193907.cif,0.0
mp-1194043,data_raw/mp-1194043.cif,5.6533999999999995
mp-1194303,data_raw/mp-1194303.cif,3.1001
mp-1194399,data_raw/mp-1194399.cif,4.9216
mp-1197679,data_raw/mp-1197679.cif,0.333
mp-1289249,data_raw/mp-1289249.cif,0.0
mp-1289597,data_raw/mp-1289597.cif,1.3314
mp-1338333,data_raw/mp-1338333.cif,0.0
mp-17464,data_raw/mp-17464.cif,3.4179
mp-17552,data_raw/mp-17552.cif,4.7336
mp-18269,data_raw/mp-18269.cif,1.452199999999999
mp-19083,data_raw/mp-19083.cif,3.2386
mp-19157,data_raw/mp-19157.cif,0.0
mp-19373,data_raw/mp-19373.cif,3.0342
mp-19440,data_raw/mp-19440.cif,2.8357
mp-22136,data_raw/mp-22136.cif,0.0
mp-22334,data_raw/mp-22334.cif,1.9617
mp-23456,data_raw/mp-23456.cif,1.293699999999999
mp-23477,data_raw/mp-23477.cif,1.4751
mp-2764171,data_raw/mp-2764171.cif,0.0
mp-2767681,data_raw/mp-2767681.cif,0.283299999999999
mp-27994,data_raw/mp-27994.cif,3.2015000000000002
mp-2951,data_raw/mp-2951.cif,1.5369000000000002
mp-3978,data_raw/mp-3978.cif,4.6251
mp-4307,data_raw/mp-4307.cif,0.0
mp-4321,data_raw/mp-4321.cif,4.5304
mp-4819,data_raw/mp-4819.cif,2.5261
mp-510672,data_raw/mp-510672.cif,0.5499
mp-543039,data_raw/mp-543039.cif,3.2104
mp-555769,data_raw/mp-555769.cif,2.6784
mp-559767,data_raw/mp-559767.cif,2.9408000000000003
mp-561086,data_raw/mp-561086.cif,4.707999999999999
mp-561362,data_raw/mp-561362.cif,2.9807
mp-562182,data_raw/mp-562182.cif,3.4371
mp-562826,data_raw/mp-562826.cif,0.0
mp-572987,data_raw/mp-572987.cif,3.0748
mp-603907,data_raw/mp-603907.cif,5.0422
mp-603930,data_raw/mp-603930.cif,4.544399999999999
mp-624691,data_raw/mp-624691.cif,1.918899999999999
mp-676262,data_raw/mp-676262.cif,0.9801000000000001
mp-695863,data_raw/mp-695863.cif,0.0
mp-696740,data_raw/mp-696740.cif,1.5162
mp-696822,data_raw/mp-696822.cif,0.0
mp-723831,data_raw/mp-723831.cif,2.7113
mp-728664,data_raw/mp-728664.cif,3.097299999999999
mp-752416,data_raw/mp-752416.cif,0.11290000000000001
mp-752521,data_raw/mp-752521.cif,0.33329999999999904
mp-752700,data_raw/mp-752700.cif,0.0
mp-753026,data_raw/mp-753026.cif,0.21349999999999902
mp-754608,data_raw/mp-754608.cif,0.0
mp-755199,data_raw/mp-755199.cif,0.014299999999999001
mp-755240,data_raw/mp-755240.cif,0.357699999999999
mp-755535,data_raw/mp-755535.cif,0.0
mp-755711,data_raw/mp-755711.cif,0.16439999999999902
mp-755829,data_raw/mp-755829.cif,3.7211
mp-756947,data_raw/mp-756947.cif,0.827199999999999
mp-760701,data_raw/mp-760701.cif,3.4233000000000002
mp-765572,data_raw/mp-765572.cif,1.0669
mp-768578,data_raw/mp-768578.cif,0.130199999999999
mp-775767,data_raw/mp-775767.cif,0.7378
mp-776074,data_raw/mp-776074.cif,3.413499999999999
mp-776084,data_raw/mp-776084.cif,4.6708
mp-776116,data_raw/mp-776116.cif,0.0
mp-849295,data_raw/mp-849295.cif,0.512999999999999
mp-2717324,data_raw/mp-2717324.cif,5.662
mp-3404,data_raw/mp-3404.cif,5.0206
mp-541581,data_raw/mp-541581.cif,4.9772
mp-558546,data_raw/mp-558546.cif,4.995
mp-1218370,data_raw/mp-1218370.cif,4.5332
mp-1220986,data_raw/mp-1220986.cif,2.8579
mp-1227955,data_raw/mp-1227955.cif,0.0
mp-1227982,data_raw/mp-1227982.cif,4.1409
mp-2039551,data_raw/mp-2039551.cif,3.6119
mp-29762,data_raw/mp-29762.cif,2.094999999999999
mp-676851,data_raw/mp-676851.cif,3.0153
mp-752446,data_raw/mp-752446.cif,2.981499999999999
mp-1068320,data_raw/mp-1068320.cif,0.4314
mp-1070665,data_raw/mp-1070665.cif,0.0
mp-1178561,data_raw/mp-1178561.cif,2.7117
mp-1178562,data_raw/mp-1178562.cif,2.383
mp-1219584,data_raw/mp-1219584.cif,3.0415
mp-1224030,data_raw/mp-1224030.cif,0.0
mp-2211747,data_raw/mp-2211747.cif,3.6337
mp-22949,data_raw/mp-22949.cif,1.7783
mp-22958,data_raw/mp-22958.cif,3.8569
mp-22981,data_raw/mp-22981.cif,2.763299999999999
mp-23011,data_raw/mp-23011.cif,5.3288
mp-27193,data_raw/mp-27193.cif,2.8369
mp-28872,data_raw/mp-28872.cif,3.9953000000000003
mp-28873,data_raw/mp-28873.cif,4.1681
mp-29738,data_raw/mp-29738.cif,4.3481
mp-29798,data_raw/mp-29798.cif,3.5098000000000003
mp-4559,data_raw/mp-4559.cif,4.3635
mp-5020,data_raw/mp-5020.cif,2.5086999999999993
mp-550506,data_raw/mp-550506.cif,5.0728
mp-552729,data_raw/mp-552729.cif,2.568199999999999
mp-6920,data_raw/mp-6920.cif,2.9813
mp-705845,data_raw/mp-705845.cif,0.0
mp-7375,data_raw/mp-7375.cif,2.2934
mp-755018,data_raw/mp-755018.cif,2.5106
mp-760386,data_raw/mp-760386.cif,5.465800000000001
mp-8196,data_raw/mp-8196.cif,1.7204000000000002
mp-1020631,data_raw/mp-1020631.cif,1.3848999999999991
mp-1078329,data_raw/mp-1078329.cif,0.0
mp-1078358,data_raw/mp-1078358.cif,0.0
mp-1078470,data_raw/mp-1078470.cif,2.8280000000000003
mp-1078668,data_raw/mp-1078668.cif,0.0
mp-1078871,data_raw/mp-1078871.cif,3.3682
mp-1080058,data_raw/mp-1080058.cif,2.8548
mp-1101165,data_raw/mp-1101165.cif,0.0
mp-1176501,data_raw/mp-1176501.cif,3.1586
mp-1178162,data_raw/mp-1178162.cif,3.1343
mp-1216392,data_raw/mp-1216392.cif,1.613299999999999
mp-1216763,data_raw/mp-1216763.cif,0.0
mp-13334,data_raw/mp-13334.cif,1.080999999999999
mp-19270,data_raw/mp-19270.cif,2.052199999999999
mp-19376,data_raw/mp-19376.cif,1.7771999999999992
mp-23501,data_raw/mp-23501.cif,1.279099999999999
mp-3666,data_raw/mp-3666.cif,3.7003
mp-3731,data_raw/mp-3731.cif,3.3358
mp-4514,data_raw/mp-4514.cif,2.5048
mp-546027,data_raw/mp-546027.cif,1.9846999999999992
mp-551918,data_raw/mp-551918.cif,2.977899999999999
mp-552185,data_raw/mp-552185.cif,1.853899999999999
mp-691106,data_raw/mp-691106.cif,0.22940000000000002
mp-754009,data_raw/mp-754009.cif,3.0834
mp-754323,data_raw/mp-754323.cif,3.1128
mp-754513,data_raw/mp-754513.cif,2.5635
mp-754943,data_raw/mp-754943.cif,3.1136
mp-755568,data_raw/mp-755568.cif,3.0525
mp-768221,data_raw/mp-768221.cif,3.0748
mp-768308,data_raw/mp-768308.cif,0.0
mp-768310,data_raw/mp-768310.cif,3.069999999999999
mp-8007,data_raw/mp-8007.cif,0.44310000000000005
mp-8189,data_raw/mp-8189.cif,0.0
mp-850194,data_raw/mp-850194.cif,0.0
mp-998543,data_raw/mp-998543.cif,0.0
mp-998627,data_raw/mp-998627.cif,0.0
mp-998845,data_raw/mp-998845.cif,0.0
mp-1178465,data_raw/mp-1178465.cif,2.192
mp-30284,data_raw/mp-30284.cif,1.235099999999999
mp-557787,data_raw/mp-557787.cif,2.436499999999999
mp-19150,data_raw/mp-19150.cif,0.0
mp-1193780,data_raw/mp-1193780.cif,0.802999999999999
mp-1094130,data_raw/mp-1094130.cif,0.0
mp-12958,data_raw/mp-12958.cif,3.0454
mp-1299294,data_raw/mp-1299294.cif,0.0
mp-18840,data_raw/mp-18840.cif,0.8952999999999991
mp-547864,data_raw/mp-547864.cif,0.0
mp-5773,data_raw/mp-5773.cif,0.0
mp-654812,data_raw/mp-654812.cif,0.0
mp-675227,data_raw/mp-675227.cif,0.8679000000000001
mp-1078188,data_raw/mp-1078188.cif,0.0
mp-1078259,data_raw/mp-1078259.cif,3.8638999999999992
mp-1078634,data_raw/mp-1078634.cif,1.950899999999999
mp-1101339,data_raw/mp-1101339.cif,3.7138
mp-1120755,data_raw/mp-1120755.cif,0.6623
mp-13554,data_raw/mp-13554.cif,0.0
mp-18814,data_raw/mp-18814.cif,3.2291
mp-18946,data_raw/mp-18946.cif,1.874699999999999
mp-18969,data_raw/mp-18969.cif,0.0
mp-19051,data_raw/mp-19051.cif,1.0014
mp-19097,data_raw/mp-19097.cif,1.481599999999999
mp-19147,data_raw/mp-19147.cif,0.0
mp-19168,data_raw/mp-19168.cif,0.0
mp-19170,data_raw/mp-19170.cif,0.0
mp-19299,data_raw/mp-19299.cif,0.0
mp-19339,data_raw/mp-19339.cif,0.0
mp-19357,data_raw/mp-19357.cif,0.0
mp-21434,data_raw/mp-21434.cif,0.0
mp-2920,data_raw/mp-2920.cif,4.0189
mp-3336,data_raw/mp-3336.cif,3.3802
mp-3346497,data_raw/mp-3346497.cif,3.5713
mp-3408,data_raw/mp-3408.cif,0.0
mp-3466,data_raw/mp-3466.cif,4.1325
mp-3474,data_raw/mp-3474.cif,0.0
mp-38035,data_raw/mp-38035.cif,4.6569
mp-38220,data_raw/mp-38220.cif,3.0358
mp-3953,data_raw/mp-3953.cif,4.999499999999999
mp-4385,data_raw/mp-4385.cif,2.6226000000000003
mp-4531,data_raw/mp-4531.cif,2.9451
mp-4900,data_raw/mp-4900.cif,2.2279
mp-5348,data_raw/mp-5348.cif,4.9603
mp-5364,data_raw/mp-5364.cif,0.0
mp-548824,data_raw/mp-548824.cif,0.0
mp-552588,data_raw/mp-552588.cif,2.275
mp-5899,data_raw/mp-5899.cif,4.353999999999999
mp-674478,data_raw/mp-674478.cif,4.159499999999999
mp-6910,data_raw/mp-6910.cif,0.0
mp-7027,data_raw/mp-7027.cif,2.6556
mp-753176,data_raw/mp-753176.cif,0.0
mp-753948,data_raw/mp-753948.cif,0.0
mp-754307,data_raw/mp-754307.cif,0.0
mp-754409,data_raw/mp-754409.cif,5.089799999999999
mp-754435,data_raw/mp-754435.cif,0.0002
mp-754936,data_raw/mp-754936.cif,5.165999999999999
mp-7560,data_raw/mp-7560.cif,5.3023
mp-756214,data_raw/mp-756214.cif,4.9586000000000015
mp-7607,data_raw/mp-7607.cif,1.0936
mp-761288,data_raw/mp-761288.cif,0.0
mp-770347,data_raw/mp-770347.cif,0.0
mp-772548,data_raw/mp-772548.cif,0.0
mp-778408,data_raw/mp-778408.cif,0.0
mp-780275,data_raw/mp-780275.cif,0.0
mp-8110,data_raw/mp-8110.cif,5.8392
mp-8180,data_raw/mp-8180.cif,2.9369
mp-8697,data_raw/mp-8697.cif,4.118
mp-9716,data_raw/mp-9716.cif,0.0
mp-9812,data_raw/mp-9812.cif,3.5639000000000003
mp-9890,data_raw/mp-9890.cif,1.9156
mp-998624,data_raw/mp-998624.cif,0.0
mp-1199037,data_raw/mp-1199037.cif,1.7575
mp-22955,data_raw/mp-22955.cif,3.686099999999999
mp-25296,data_raw/mp-25296.cif,0.5716
mp-760536,data_raw/mp-760536.cif,0.0
mp-560265,data_raw/mp-560265.cif,4.9434000000000005
mp-779706,data_raw/mp-779706.cif,0.0
mp-545343,data_raw/mp-545343.cif,0.0
mp-561465,data_raw/mp-561465.cif,2.1502
mp-1193395,data_raw/mp-1193395.cif,0.0
mp-1212640,data_raw/mp-1212640.cif,1.7714
mp-1212980,data_raw/mp-1212980.cif,0.0
mp-1213088,data_raw/mp-1213088.cif,2.9001
mp-1248301,data_raw/mp-1248301.cif,0.0
mp-1248370,data_raw/mp-1248370.cif,0.734799999999999
mp-1251647,data_raw/mp-1251647.cif,0.5902000000000001
mp-1251690,data_raw/mp-1251690.cif,1.1578
mp-1253258,data_raw/mp-1253258.cif,0.0
mp-1260288,data_raw/mp-1260288.cif,0.0
mp-1330514,data_raw/mp-1330514.cif,0.007299999999999001
mp-1333124,data_raw/mp-1333124.cif,0.005599999999999001
mp-1333178,data_raw/mp-1333178.cif,0.0
mp-1336975,data_raw/mp-1336975.cif,1.3989
mp-1341716,data_raw/mp-1341716.cif,0.0
mp-1342458,data_raw/mp-1342458.cif,0.0
mp-1343327,data_raw/mp-1343327.cif,0.048099999999999005
mp-1346989,data_raw/mp-1346989.cif,0.0064999999999990005
mp-1347073,data_raw/mp-1347073.cif,1.4667000000000001
mp-1348445,data_raw/mp-1348445.cif,0.0
mp-1358047,data_raw/mp-1358047.cif,2.065
mp-1369676,data_raw/mp-1369676.cif,0.0009999999999990002
mp-1371109,data_raw/mp-1371109.cif,0.0
mp-1374707,data_raw/mp-1374707.cif,1.2462
mp-1375509,data_raw/mp-1375509.cif,1.1014
mp-1375712,data_raw/mp-1375712.cif,0.0
mp-1376082,data_raw/mp-1376082.cif,0.7618
mp-1376289,data_raw/mp-1376289.cif,1.2742
mp-1376465,data_raw/mp-1376465.cif,0.0
mp-17853,data_raw/mp-17853.cif,2.9043
mp-18808,data_raw/mp-18808.cif,0.0
mp-18954,data_raw/mp-18954.cif,0.0
mp-19056,data_raw/mp-19056.cif,0.0
mp-19217,data_raw/mp-19217.cif,0.0
mp-19267,data_raw/mp-19267.cif,2.0901
mp-19385,data_raw/mp-19385.cif,0.0
mp-504607,data_raw/mp-504607.cif,2.051699999999999
mp-542479,data_raw/mp-542479.cif,0.0
mp-554211,data_raw/mp-554211.cif,0.0
mp-558400,data_raw/mp-558400.cif,0.0
mp-768145,data_raw/mp-768145.cif,3.0556
mp-768149,data_raw/mp-768149.cif,1.987099999999999
mp-768267,data_raw/mp-768267.cif,1.978
mp-768333,data_raw/mp-768333.cif,3.0318
mp-768353,data_raw/mp-768353.cif,3.1706
mp-768374,data_raw/mp-768374.cif,0.0
mp-768469,data_raw/mp-768469.cif,2.9311
mp-768505,data_raw/mp-768505.cif,2.8917
mp-768889,data_raw/mp-768889.cif,3.0775
mp-769007,data_raw/mp-769007.cif,3.1392
mp-769015,data_raw/mp-769015.cif,2.8765
mp-769045,data_raw/mp-769045.cif,2.883999999999999
mp-769079,data_raw/mp-769079.cif,3.1715
mp-770415,data_raw/mp-770415.cif,3.0794
mp-771123,data_raw/mp-771123.cif,0.9222999999999991
mp-772180,data_raw/mp-772180.cif,3.0848
mp-772188,data_raw/mp-772188.cif,3.0953
mp-772217,data_raw/mp-772217.cif,1.9651
mp-882825,data_raw/mp-882825.cif,0.9206999999999991
mp-1205336,data_raw/mp-1205336.cif,1.8948
mp-1218206,data_raw/mp-1218206.cif,0.0
mp-19241,data_raw/mp-19241.cif,1.5157
mp-29257,data_raw/mp-29257.cif,0.349699999999999
mp-561681,data_raw/mp-561681.cif,5.111499999999999
mp-754103,data_raw/mp-754103.cif,1.2293
mp-757501,data_raw/mp-757501.cif,0.0
mp-555731,data_raw/mp-555731.cif,3.0028
mp-1105278,data_raw/mp-1105278.cif,3.3848000000000003
mp-1211104,data_raw/mp-1211104.cif,0.5306000000000001
mp-13863,data_raw/mp-13863.cif,3.5519
mp-1413617,data_raw/mp-1413617.cif,0.0
mp-23963,data_raw/mp-23963.cif,3.1022
mp-29526,data_raw/mp-29526.cif,2.208
mp-669466,data_raw/mp-669466.cif,2.0027
mp-726260,data_raw/mp-726260.cif,1.807599999999999
mp-7339,data_raw/mp-7339.cif,4.5344999999999995
mp-754661,data_raw/mp-754661.cif,1.9762
mp-754712,data_raw/mp-754712.cif,3.0976
mp-1182592,data_raw/mp-1182592.cif,0.0
mp-17620,data_raw/mp-17620.cif,2.3645
mp-1080052,data_raw/mp-1080052.cif,0.0
mp-1101265,data_raw/mp-1101265.cif,3.5534
mp-1101269,data_raw/mp-1101269.cif,2.4668
mp-1176435,data_raw/mp-1176435.cif,1.2823
mp-1178547,data_raw/mp-1178547.cif,1.7659
mp-1178574,data_raw/mp-1178574.cif,0.0
mp-1180658,data_raw/mp-1180658.cif,0.0
mp-1188497,data_raw/mp-1188497.cif,0.0
mp-1192651,data_raw/mp-1192651.cif,0.0
mp-1193101,data_raw/mp-1193101.cif,0.0
mp-1206706,data_raw/mp-1206706.cif,0.0
mp-1214788,data_raw/mp-1214788.cif,0.41589999999999905
mp-1274711,data_raw/mp-1274711.cif,0.6726999999999991
mp-1275986,data_raw/mp-1275986.cif,0.0
mp-1384267,data_raw/mp-1384267.cif,0.0
mp-1384488,data_raw/mp-1384488.cif,0.0
mp-1385937,data_raw/mp-1385937.cif,0.0
mp-1386773,data_raw/mp-1386773.cif,0.0
mp-1387356,data_raw/mp-1387356.cif,0.0
mp-1387900,data_raw/mp-1387900.cif,0.0
mp-1389035,data_raw/mp-1389035.cif,1.4299
mp-1389151,data_raw/mp-1389151.cif,0.0
mp-1392353,data_raw/mp-1392353.cif,0.641099999999999
mp-1394022,data_raw/mp-1394022.cif,0.0
mp-1398131,data_raw/mp-1398131.cif,0.0
mp-1399857,data_raw/mp-1399857.cif,0.0
mp-1400236,data_raw/mp-1400236.cif,0.0
mp-1400395,data_raw/mp-1400395.cif,0.0
mp-1401965,data_raw/mp-1401965.cif,0.0
mp-1402500,data_raw/mp-1402500.cif,0.0
mp-1404877,data_raw/mp-1404877.cif,0.0
mp-1405134,data_raw/mp-1405134.cif,0.0
mp-1406000,data_raw/mp-1406000.cif,2.295
mp-1406914,data_raw/mp-1406914.cif,0.0
mp-1412082,data_raw/mp-1412082.cif,0.0
mp-1443298,data_raw/mp-1443298.cif,0.0
mp-1444809,data_raw/mp-1444809.cif,0.0
mp-1445377,data_raw/mp-1445377.cif,0.0
mp-18407,data_raw/mp-18407.cif,2.1249000000000002
mp-18965,data_raw/mp-18965.cif,0.0
mp-19001,data_raw/mp-19001.cif,0.9027000000000001
mp-19138,data_raw/mp-19138.cif,1.469199999999999
mp-19156,data_raw/mp-19156.cif,0.0
mp-19227,data_raw/mp-19227.cif,0.0367
mp-19271,data_raw/mp-19271.cif,0.0
mp-21094,data_raw/mp-21094.cif,1.2138
mp-35078,data_raw/mp-35078.cif,0.7543000000000001
mp-3597,data_raw/mp-3597.cif,0.0
mp-3598,data_raw/mp-3598.cif,0.0
mp-540926,data_raw/mp-540926.cif,0.0
mp-545643,data_raw/mp-545643.cif,3.976
mp-550807,data_raw/mp-550807.cif,0.0
mp-555174,data_raw/mp-555174.cif,0.0
mp-557081,data_raw/mp-557081.cif,0.0
mp-557535,data_raw/mp-557535.cif,0.8359000000000001
mp-561949,data_raw/mp-561949.cif,2.2691
mp-5933,data_raw/mp-5933.cif,1.726099999999999
mp-752441,data_raw/mp-752441.cif,0.0
mp-754157,data_raw/mp-754157.cif,2.162
mp-754165,data_raw/mp-754165.cif,2.6997
mp-754184,data_raw/mp-754184.cif,3.560399999999999
mp-754226,data_raw/mp-754226.cif,3.3403
mp-754342,data_raw/mp-754342.cif,0.0
mp-755321,data_raw/mp-755321.cif,0.0
mp-755342,data_raw/mp-755342.cif,2.5134
mp-755358,data_raw/mp-755358.cif,3.6479
mp-759116,data_raw/mp-759116.cif,0.0
mp-768358,data_raw/mp-768358.cif,2.1982
mp-768479,data_raw/mp-768479.cif,3.2044
mp-7685,data_raw/mp-7685.cif,0.0
mp-776018,data_raw/mp-776018.cif,1.7362000000000002
mp-7964,data_raw/mp-7964.cif,3.4964999999999993
mp-8098,data_raw/mp-8098.cif,1.341999999999999
mp-1178354,data_raw/mp-1178354.cif,0.46629999999999905
mp-1189541,data_raw/mp-1189541.cif,4.5929
mp-23330,data_raw/mp-23330.cif,5.633199999999999
mp-23339,data_raw/mp-23339.cif,4.4812
mp-2720358,data_raw/mp-2720358.cif,6.3141
mp-555726,data_raw/mp-555726.cif,5.7061
mp-557203,data_raw/mp-557203.cif,3.542
mp-752636,data_raw/mp-752636.cif,1.4496
mp-775761,data_raw/mp-775761.cif,3.1001
mp-1045305,data_raw/mp-1045305.cif,1.1411
mp-1078473,data_raw/mp-1078473.cif,3.080899999999999
mp-10791,data_raw/mp-10791.cif,5.161799999999999
mp-10792,data_raw/mp-10792.cif,5.0542
mp-1079918,data_raw/mp-1079918.cif,4.8573
mp-1100926,data_raw/mp-1100926.cif,1.7207
mp-1101715,data_raw/mp-1101715.cif,1.612299999999999
mp-1105718,data_raw/mp-1105718.cif,0.0
mp-1178212,data_raw/mp-1178212.cif,0.8620000000000001
mp-1178374,data_raw/mp-1178374.cif,0.0
mp-1178485,data_raw/mp-1178485.cif,1.411099999999999
mp-1179354,data_raw/mp-1179354.cif,2.590099999999999
mp-1179381,data_raw/mp-1179381.cif,2.2549
mp-1179551,data_raw/mp-1179551.cif,2.776399999999999
mp-1179620,data_raw/mp-1179620.cif,2.006799999999999
mp-1180172,data_raw/mp-1180172.cif,1.1731
mp-1180212,data_raw/mp-1180212.cif,0.33290000000000003
mp-1180714,data_raw/mp-1180714.cif,0.0
mp-1181218,data_raw/mp-1181218.cif,1.9295
mp-1181816,data_raw/mp-1181816.cif,0.1836
mp-1182670,data_raw/mp-1182670.cif,0.7363000000000001
mp-1182811,data_raw/mp-1182811.cif,0.0
mp-1188902,data_raw/mp-1188902.cif,5.0381
mp-1192552,data_raw/mp-1192552.cif,3.148799999999999
mp-1197230,data_raw/mp-1197230.cif,4.925530420313324
mp-1197939,data_raw/mp-1197939.cif,4.956399999999999
mp-1206033,data_raw/mp-1206033.cif,0.0
mp-1206118,data_raw/mp-1206118.cif,0.11430000000000001
mp-1228456,data_raw/mp-1228456.cif,3.1072
mp-12315,data_raw/mp-12315.cif,5.3594
mp-1264966,data_raw/mp-1264966.cif,0.6687000000000001
mp-1273178,data_raw/mp-1273178.cif,0.34899999999999903
mp-1273356,data_raw/mp-1273356.cif,0.0
mp-1277107,data_raw/mp-1277107.cif,2.2487
mp-1277476,data_raw/mp-1277476.cif,0.0
mp-1278230,data_raw/mp-1278230.cif,0.0
mp-1278986,data_raw/mp-1278986.cif,0.598599999999999
mp-1279343,data_raw/mp-1279343.cif,0.9607000000000001
mp-1279364,data_raw/mp-1279364.cif,0.2
mp-1284950,data_raw/mp-1284950.cif,0.35599999999999904
mp-1311921,data_raw/mp-1311921.cif,0.0
mp-13514,data_raw/mp-13514.cif,5.0694
mp-1374293,data_raw/mp-1374293.cif,0.258499999999999
mp-1404938,data_raw/mp-1404938.cif,0.025500000000000002
mp-1405591,data_raw/mp-1405591.cif,0.0
mp-17761,data_raw/mp-17761.cif,3.481299999999999
mp-17868,data_raw/mp-17868.cif,2.8628
mp-18313,data_raw/mp-18313.cif,4.3766
mp-22030,data_raw/mp-22030.cif,0.0
mp-2767577,data_raw/mp-2767577.cif,0.252799999999999
mp-28318,data_raw/mp-28318.cif,2.2362
mp-29188,data_raw/mp-29188.cif,2.175599999999999
mp-2981,data_raw/mp-2981.cif,2.960699999999999
mp-3283,data_raw/mp-3283.cif,3.3093
mp-4428,data_raw/mp-4428.cif,4.733700000000001
mp-4429,data_raw/mp-4429.cif,4.8413
mp-554869,data_raw/mp-554869.cif,3.3373
mp-560049,data_raw/mp-560049.cif,0.0
mp-560199,data_raw/mp-560199.cif,2.959799999999999
mp-561922,data_raw/mp-561922.cif,0.0
mp-562466,data_raw/mp-562466.cif,0.0
mp-5945,data_raw/mp-5945.cif,2.6058
mp-635067,data_raw/mp-635067.cif,0.0
mp-635713,data_raw/mp-635713.cif,3.1234
mp-647680,data_raw/mp-647680.cif,0.0422
mp-650392,data_raw/mp-650392.cif,2.7187
mp-667421,data_raw/mp-667421.cif,3.4208
mp-675976,data_raw/mp-675976.cif,0.7652000000000001
mp-695836,data_raw/mp-695836.cif,0.27840000000000004
mp-697089,data_raw/mp-697089.cif,0.0
mp-725554,data_raw/mp-725554.cif,0.036800000000000006
mp-743867,data_raw/mp-743867.cif,1.2289
mp-753806,data_raw/mp-753806.cif,3.762
mp-757083,data_raw/mp-757083.cif,0.1471
mp-760994,data_raw/mp-760994.cif,2.2389
mp-768417,data_raw/mp-768417.cif,4.4431
mp-770614,data_raw/mp-770614.cif,0.14299999999999902
mp-771703,data_raw/mp-771703.cif,4.1704
mp-774250,data_raw/mp-774250.cif,1.2511
mp-776086,data_raw/mp-776086.cif,3.58
mp-776216,data_raw/mp-776216.cif,0.3481
mp-780393,data_raw/mp-780393.cif,5.046100000000001
mp-780421,data_raw/mp-780421.cif,4.269299999999999
mp-780619,data_raw/mp-780619.cif,4.1149000000000004
mp-850193,data_raw/mp-850193.cif,5.367
mp-858693,data_raw/mp-858693.cif,0.0
mp-8627,data_raw/mp-8627.cif,5.2713
mp-864891,data_raw/mp-864891.cif,5.1185
mp-546079,data_raw/mp-546079.cif,5.4366
mp-548403,data_raw/mp-548403.cif,5.7242
mp-558125,data_raw/mp-558125.cif,2.0811
mp-559975,data_raw/mp-559975.cif,0.0
mp-14607,data_raw/mp-14607.cif,2.0039
mp-29799,data_raw/mp-29799.cif,0.49140000000000006
mp-639811,data_raw/mp-639811.cif,0.0
mp-1105167,data_raw/mp-1105167.cif,0.0
mp-1181886,data_raw/mp-1181886.cif,3.556599999999999
mp-4356,data_raw/mp-4356.cif,3.529899999999999
mp-1196533,data_raw/mp-1196533.cif,3.276399999999999
mp-1196581,data_raw/mp-1196581.cif,5.0617
mp-1197269,data_raw/mp-1197269.cif,0.0
mp-1001571,data_raw/mp-1001571.cif,0.0
mp-1016819,data_raw/mp-1016819.cif,0.0
mp-1016820,data_raw/mp-1016820.cif,1.308399999999999
mp-1016821,data_raw/mp-1016821.cif,0.9473
mp-1016823,data_raw/mp-1016823.cif,0.0
mp-1016825,data_raw/mp-1016825.cif,1.1738
mp-1016826,data_raw/mp-1016826.cif,0.0
mp-1016827,data_raw/mp-1016827.cif,1.5499
mp-1016828,data_raw/mp-1016828.cif,0.0
